Begrotingsjaar,Valuta,eenheid,Uitgaven (U) Verplichtingen (V) Ontvangsten (O),Begrotingsstaat,Onderdeel,Omschrijving,ontwerpbegroting,vastgestelde begroting,1ste suppletoire begroting,2de suppletoire begroting,Realisatie,Url
2013,Euro,x1000,O,XVI: Volksgezondheid: Welzijn en Sport,41,Volksgezondheid,10903,10903,0,0,0,
2013,Euro,x1000,O,XVI: Volksgezondheid: Welzijn en Sport,42,Gezondheidszorg,25186,25186,0,0,0,
2013,Euro,x1000,O,XVI: Volksgezondheid: Welzijn en Sport,43,Langdurige Zorg,3358,3358,0,0,0,
2013,Euro,x1000,O,XVI: Volksgezondheid: Welzijn en Sport,44,Maatschappelijke Ondersteuning,1883,1883,0,0,0,
2013,Euro,x1000,O,XVI: Volksgezondheid: Welzijn en Sport,45,Jeugdzorg,9215,9215,0,0,0,
2013,Euro,x1000,O,XVI: Volksgezondheid: Welzijn en Sport,46,Sport,1740,1740,0,0,0,
2013,Euro,x1000,O,XVI: Volksgezondheid: Welzijn en Sport,47,Oorlogsgetroffenen en herinnering WO II,901,901,0,0,0,
2013,Euro,x1000,O,XVI: Volksgezondheid: Welzijn en Sport,96,Apparaatsuitgaven,5353,5353,0,0,0,
2013,Euro,x1000,O,XVI: Volksgezondheid: Welzijn en Sport,97,Algemeen,0,0,0,0,0,
2013,Euro,x1000,O,XVI: Volksgezondheid: Welzijn en Sport,99,Nominaal en onvoorzien,5000,5000,0,0,0,
2013,Euro,x1000,O,XVI: Volksgezondheid: Welzijn en Sport,-,TOTAAL,63539,63539,136022,206846,810235,
2013,Euro,x1000,O,XVII: Buitenlandse Handel & Ontwikkelingssamenwerking,1,Een sterke internationale concurrentiepositie,0,14315,14315,7215,1833,
2013,Euro,x1000,O,XVII: Buitenlandse Handel & Ontwikkelingssamenwerking,2,Internationale rechtsorde en mensenrechten,0,0,0,0,0,
2013,Euro,x1000,O,XVII: Buitenlandse Handel & Ontwikkelingssamenwerking,3,Veiligheid en stabiliteit: humanitaire hulp en goed bestuur,0,0,0,0,0,
2013,Euro,x1000,O,XVII: Buitenlandse Handel & Ontwikkelingssamenwerking,4,Meer welvaart: eerlijkere verdeling en minder armoede,0,0,57363,88539,78619,
2013,Euro,x1000,O,XVII: Buitenlandse Handel & Ontwikkelingssamenwerking,5,Toegenomen menselijke ontplooiing en sociale ontwikkeling,0,0,0,0,0,
2013,Euro,x1000,O,XVII: Buitenlandse Handel & Ontwikkelingssamenwerking,6,Duurzaam water- en milieubeheer,0,0,0,0,0,
2013,Euro,x1000,O,XVII: Buitenlandse Handel & Ontwikkelingssamenwerking,7,Regulering van het personenverkeer,0,0,0,0,0,
2013,Euro,x1000,O,XVII: Buitenlandse Handel & Ontwikkelingssamenwerking,8,Versterkt cultureel profiel en positieve beeldvorming NL,0,0,0,0,0,
2013,Euro,x1000,O,XVII: Buitenlandse Handel & Ontwikkelingssamenwerking,-,TOTAAL,0,14315,71678,95754,80452,
2013,Euro,x1000,O,XVIII: Wonen en Rijksdienst,11,Woningmarkt,0,578445,472245,472245,407994,
2013,Euro,x1000,O,XVIII: Wonen en Rijksdienst,12,Woonomgeving en bouw,0,91,1307,1307,2056,
2013,Euro,x1000,O,XVIII: Wonen en Rijksdienst,13,Kwaliteit Rijksdienst,0,250,593,666,828,
2013,Euro,x1000,O,XVIII: Wonen en Rijksdienst,14,Uitvoering Rijkshuisvesting,0,357,657,4790,4297,
2013,Euro,x1000,O,XVIII: Wonen en Rijksdienst,15,Beheer materiële activa,0,175186,150786,151686,165181,
2013,Euro,x1000,O,XVIII: Wonen en Rijksdienst,16,Uitvoering rijksvastgoedbeleid,0,0,0,0,0,
2013,Euro,x1000,O,XVIII: Wonen en Rijksdienst,-,TOTAAL,0,754329,625588,630694,580356,
2013,Euro,x1000,U,A: Infrastructuurfonds,11,Hoofdwatersystemen,0,0,0,0,0,
2013,Euro,x1000,U,A: Infrastructuurfonds,12,Hoofdwegennet,2728863,2728863,2574830,2469364,2481851,
2013,Euro,x1000,U,A: Infrastructuurfonds,13,Railwegen,2197753,2197753,2367705,2391363,2384292,
2013,Euro,x1000,U,A: Infrastructuurfonds,14,Regionaal: lokale infra,135983,135983,131498,246312,215678,
2013,Euro,x1000,U,A: Infrastructuurfonds,15,Hoofdvaarwegennet,844120,844120,899272,864477,864431,
2013,Euro,x1000,U,A: Infrastructuurfonds,16,Megaprojecten niet-Verkeer en Vervoer,0,0,0,0,0,
2013,Euro,x1000,U,A: Infrastructuurfonds,17,Megaprojecten Verkeer en Vervoer,54157,54157,50435,20452,14761,
2013,Euro,x1000,U,A: Infrastructuurfonds,18,Overige uitgaven en ontvangsten,273614,273614,276738,290602,287566,
2013,Euro,x1000,U,A: Infrastructuurfonds,19,Bijdrage andere begrotingen Rijk,0,0,0,0,0,
2013,Euro,x1000,U,A: Infrastructuurfonds,-,TOTAAL,6234490,6234490,6300478,6282570,6248579,
2013,Euro,x1000,U,B: Gemeentefonds,1,Gemeentefonds,17963120,17963120,17889265,17945890,17988793,
2013,Euro,x1000,U,B: Gemeentefonds,-,TOTAAL,17963120,17963120,17889265,17945890,17988793,
2013,Euro,x1000,U,C: Provinciefonds,1,Provinciefonds,1138214,1138214,1527892,1553059,1553052,
2013,Euro,x1000,U,C: Provinciefonds,-,TOTAAL,1138214,1138214,1527892,1553059,1553052,
2013,Euro,x1000,U,F: Diergezondheidsfonds,1,Bewaking en bestrijding van dierziekten,9700,9700,14336,17553,20541,
2013,Euro,x1000,U,F: Diergezondheidsfonds,-,TOTAAL,9700,9700,14336,17553,20541,
2013,Euro,x1000,U,H: BES-fonds,1,BES-fonds,32093,32093,34012,34081,35688,
2013,Euro,x1000,U,H: BES-fonds,-,TOTAAL,32093,32093,34012,34081,35688,
2013,Euro,x1000,U,I: De Koning,1,UITKERING LEDEN KONINKLIJK HUIS,7277,7277,7457,7457,7463,
2013,Euro,x1000,U,I: De Koning,2,Functionele uitgaven van de Koning,26995,26995,27025,27025,27025,
2013,Euro,x1000,U,I: De Koning,3,Doorbelaste uitgaven van andere begrotingen,5661,5661,5673,5894,6118,
2013,Euro,miljoen,U,I: De Koning,-,TOTAAL,39933,39933,40155,40376,40606,
2013,Euro,x1000,U,IIa: De Staten Generaal,1,Wetgeving en controle Eerste Kamer,11434,11434,11542,13481,11807,
2013,Euro,x1000,U,IIa: De Staten Generaal,2,Uitgaven tbv van (oud) leden Tweede Kamer en leden EP,31915,31915,31915,32210,29890,
2013,Euro,x1000,U,IIa: De Staten Generaal,3,Wetgeving en controle Tweede Kamer,93784,93784,94908,94923,95429,
2013,Euro,x1000,U,IIa: De Staten Generaal,4,Wetgeving en controle Eerste en Tweede Kamer,1561,1561,1515,1529,1384,
2013,Euro,x1000,U,IIa: De Staten Generaal,10,Nominaal en onvoorzien,-2970,-2970,543,-533,0,
2013,Euro,x1000,U,IIa: De Staten Generaal,-,TOTAAL,135724,135724,140423,141610,138510,
2013,Euro,x1000,U,IIb: Overige Hoge Colleges van Staat,1,Raad van State,57417,57417,60879,59912,58990,
2013,Euro,x1000,U,IIb: Overige Hoge Colleges van Staat,2,Algemene Rekenkamer,28895,28895,29736,29799,29051,
2013,Euro,x1000,U,IIb: Overige Hoge Colleges van Staat,3,De Nationale Ombudsman,15250,15250,16014,16303,16226,
2013,Euro,x1000,U,IIb: Overige Hoge Colleges van Staat,4,Kanselarij der Nederlandse Orden,3424,3424,4983,5049,4845,
2013,Euro,x1000,U,IIb: Overige Hoge Colleges van Staat,5,Kabinet van de Gouverneur van de Nederlandse Antillen,0,0,0,0,0,
2013,Euro,x1000,U,IIb: Overige Hoge Colleges van Staat,6,Kabinet van de Gouverneur van Aruba,1865,1865,1941,1941,1986,
2013,Euro,x1000,U,IIb: Overige Hoge Colleges van Staat,7,Kabinet van de Gouverneur van Curaçao,2786,2786,2786,2785,2550,
2013,Euro,x1000,U,IIb: Overige Hoge Colleges van Staat,8,Kabinet van de Gouverneur van Sint Maarten,2119,2119,2370,2373,2273,
2013,Euro,x1000,U,IIb: Overige Hoge Colleges van Staat,10,Nominaal en onvoorzien,191,191,1177,0,0,
2013,Euro,x1000,U,IIb: Overige Hoge Colleges van Staat,-,TOTAAL,111947,111947,119886,118162,115921,
2013,Euro,x1000,U,III: Algemene Zaken,1,Bevorderen eenheid regeringsbeleid,58687,58687,60224,56503,55780,
2013,Euro,x1000,U,III: Algemene Zaken,4,Kabinet van de Koning,2402,2402,2410,2631,2615,
2013,Euro,x1000,U,III: Algemene Zaken,5,Cie v. Toez. I&V,1075,1075,1076,1076,885,
2013,Euro,x1000,U,III: Algemene Zaken,-,TOTAAL,62164,62164,63710,60210,59280,
2013,Euro,x1000,U,IV: Koninkrijksrelaties,1,Waarborgfunctie,63607,63607,63607,63607,63859,
2013,Euro,x1000,U,IV: Koninkrijksrelaties,2,Bevord.autonomie Koninkrijkspartners,213131,213131,220887,227492,247217,
2013,Euro,x1000,U,IV: Koninkrijksrelaties,3,Nominaal en onvoorzien,805,805,7105,0,0,
2013,Euro,x1000,U,IV: Koninkrijksrelaties,-,TOTAAL,277543,277543,291599,291099,311076,
2013,Euro,x1000,U,IXa: Nationale Schuld,1,Financiering staatsschuld,42055423,42011412,40738571,38348275,46229838,
2013,Euro,x1000,U,IXa: Nationale Schuld,2,Kasbeheer,8867626,8246332,9866395,8165673,2733419,
2013,Euro,x1000,U,IXa: Nationale Schuld,-,TOTAAL,50923049,50257744,50604966,46513948,48963257,
2013,Euro,x1000,U,IXb: Financiën,1,Belastingen,3244427,3244427,3404813,3212514,3187000,
2013,Euro,x1000,U,IXb: Financiën,2,Financiele Markten,59938,59938,60881,62866,60866,
2013,Euro,x1000,U,IXb: Financiën,3,Financ. act. Publiek-Private sector,1994237,1994237,5715624,6187622,8674220,
2013,Euro,x1000,U,IXb: Financiën,4,Internationale Fin. Betrekkingen,2323757,2449757,2599757,2599757,2599623,
2013,Euro,x1000,U,IXb: Financiën,5,Exportkrediet- en investeringsverzekering,113106,113106,113106,113106,103647,
2013,Euro,x1000,U,IXb: Financiën,6,BTW-Compensatiefonds,2895357,2895357,2894127,2660000,2715812,
2013,Euro,x1000,U,IXb: Financiën,7,Beheer materiele activa,84580,300,306,606,334,
2013,Euro,x1000,U,IXb: Financiën,10,Nominaal en onvoorzien,7008,5685,3219,3901,0,
2013,Euro,x1000,U,IXb: Financiën,21,Centraal Apparaat,204189,203021,214776,201324,198490,
2013,Euro,x1000,U,IXb: Financiën,-,TOTAAL,10926599,10965828,15006609,15041696,17539992,
2013,Euro,x1000,U,J: Deltafonds,1,Investeren in waterveiligheid,536712,536712,553129,546941,574101,
2013,Euro,x1000,U,J: Deltafonds,2,Investeren in zoetwatervoorziening,32117,32117,24285,46929,46278,
2013,Euro,x1000,U,J: Deltafonds,3,Beheer: Onderhoud en vervanging,156150,156150,178397,192033,190180,
2013,Euro,x1000,U,J: Deltafonds,4,Experimenteren cf. art.111 Deltawet,0,0,0,0,0,
2013,Euro,x1000,U,J: Deltafonds,5,Netwerkgebonden kosten en overige uitgaven,247581,247581,283760,253873,253827,
2013,Euro,x1000,U,J: Deltafonds,6,Bijdrage ten laste van begroting Hoofdstuk XII,0,0,0,0,0,
2013,Euro,x1000,U,J: Deltafonds,-,TOTAAL,972560,972560,1039571,1039776,1064386,
2013,Euro,miljoen,U,Rijk,-,TOTAAL,219519:6,219322:5,225044:7,220215:2,225432:1,
2013,Euro,miljoen,U,Rijk,A,Infrastructuurfonds,6234:5,6234:5,6300:5,6282:6,6248:6,
2013,Euro,miljoen,U,Rijk,B,Gemeentefonds,17963:1,17963:1,17889:3,17945:9,17988:8,
2013,Euro,miljoen,U,Rijk,C,Provinciefonds,1138:2,1138:2,1527:9,1553:1,1553:1,
2013,Euro,miljoen,U,Rijk,F,Diergezondheidsfonds,9:7,9:7,14:3,17:6,20:5,
2013,Euro,miljoen,U,Rijk,H,BES-fonds,32:1,32:1,34,34:1,35:7,
2013,Euro,miljoen,U,Rijk,I,De Koning,39:9,39:9,40:2,40:4,40:6,
2013,Euro,miljoen,U,Rijk,IIA,Staten-Generaal,135:7,135:7,140:4,141:6,138:5,
2013,Euro,miljoen,U,Rijk,IIB,Overige Hoge Colleges van Staat en Kabinetten,111:9,111:9,119:9,118:2,115:9,
2013,Euro,miljoen,U,Rijk,III,Algemene Zaken,62:2,62:2,63:7,60:2,59:3,
2013,Euro,miljoen,U,Rijk,IV,Koninkrijksrelaties,277:5,277:5,291:6,291:1,311:1,
2013,Euro,miljoen,U,Rijk,IXA,Nationale Schuld (Transactiebasis),50923,50257:7,50605,46513:9,48963:3,
2013,Euro,miljoen,U,Rijk,IXB,Financien,10926:6,10965:8,15006:6,15041:7,17540,
2013,Euro,miljoen,U,Rijk,J,Deltafonds,972:6,972:6,1039:6,1039:8,1064:4,
2013,Euro,miljoen,U,Rijk,V,Buitenlandse Zaken,11777:5,11787:7,9281:6,8743:1,8597:8,
2013,Euro,miljoen,U,Rijk,VI,Veiligheid en Justitie,11196:9,12011:1,12108:8,12302:2,12383:3,
2013,Euro,miljoen,U,Rijk,VII,Binnenlandse Zaken en Koninkrijksrelaties,4790:3,844,836:9,822,806:1,
2013,Euro,miljoen,U,Rijk,VIII,Onderwijs: Cultuur en Wetenschap,34074:6,34352:6,34524:7,35176:7,35160:7,
2013,Euro,miljoen,U,Rijk,X,Defensie,7777,7777,7788:5,7710:2,7702:1,
2013,Euro,miljoen,U,Rijk,XII,Infrastructuur en Milieu,9910:5,9985:5,10007:1,9880:3,9857:3,
2013,Euro,miljoen,U,Rijk,XIII,Economische Zaken,5229:2,5151:2,4990:1,5197:4,5014:9,
2013,Euro,miljoen,U,Rijk,XV,Sociale Zaken en Werkgelegenheid,30225:2,30389:9,30556:1,29483:3,29290:3,
2013,Euro,miljoen,U,Rijk,XVI,Volksgezondheid: Welzijn en Sport,15711:3,15647:2,15736:4,15712:5,16376:2,
2013,Euro,miljoen,U,Rijk,XVII,Buitenlandse Handel & Ontwikkelingssamenwerking,0,89:2,2971,2941:3,3017:6,
2013,Euro,miljoen,U,Rijk,XVIII,Wonen & Rijksdienst,0,3085:9,3170:7,3166:1,3146:2,
2013,Euro,x1000,U,V: Buitenlandse Zaken,1,Internationale rechtsorde en mensenrechten,114886,114886,111607,109468,106338,
2013,Euro,x1000,U,V: Buitenlandse Zaken,2,Grotere veiligheid en stabiliteit en humanitaire hulp,776500,769500,256784,241330,226472,
2013,Euro,x1000,U,V: Buitenlandse Zaken,3,Europese samenwerking,7580467,7580467,8055120,7574385,7495364,
2013,Euro,x1000,U,V: Buitenlandse Zaken,4,Meer welvaart en minder armoede,938979,923979,2300,1000,286,
2013,Euro,x1000,U,V: Buitenlandse Zaken,5,Toegenomen menselijke ontplooiing en sociale ontwikkeling,1078152,1100152,0,0,0,
2013,Euro,x1000,U,V: Buitenlandse Zaken,6,Duurzaam water- en milieubeheer,397960,397960,0,0,0,
2013,Euro,x1000,U,V: Buitenlandse Zaken,7,Welzijn en veiligheid van Nederlanders in het buitenland,24964,24964,15639,17122,16961,
2013,Euro,x1000,U,V: Buitenlandse Zaken,8,Versterkt cultureel profiel en positieve beeldvorming NL,71982,71982,41385,56711,54122,
2013,Euro,x1000,U,V: Buitenlandse Zaken,9,Geheim,0,0,162,162,163,
2013,Euro,x1000,U,V: Buitenlandse Zaken,10,Nominaal en onvoorzien,33597,33597,18379,3800,3758,
2013,Euro,x1000,U,V: Buitenlandse Zaken,11,Algemeen,759974,770219,780177,739089,694372,
2013,Euro,x1000,U,V: Buitenlandse Zaken,-,TOTAAL,11777461,11787706,9281553,8743067,8597836,
2013,Euro,x1000,U,VI: Veiligheid en Justitie,12,Rechtspleging en rechtsbijstand,0,0,0,0,0,
2013,Euro,x1000,U,VI: Veiligheid en Justitie,13,Rechtshandhaving: criminaliteits- en terrorismebestrijding,0,0,0,0,0,
2013,Euro,x1000,U,VI: Veiligheid en Justitie,14,Jeugd,0,0,0,0,0,
2013,Euro,x1000,U,VI: Veiligheid en Justitie,21,Contraterrorisme- en nationaal veiligheidsbeleid,0,0,0,0,0,
2013,Euro,x1000,U,VI: Veiligheid en Justitie,23,Veiligheidsregio's en politie,0,0,0,0,0,
2013,Euro,x1000,U,VI: Veiligheid en Justitie,25,Veiligheid en bestuur,0,0,0,0,0,
2013,Euro,x1000,U,VI: Veiligheid en Justitie,29,Inspectie openbare orde en veiligheid,0,0,0,0,0,
2013,Euro,x1000,U,VI: Veiligheid en Justitie,31,Nationale Politie,5220150,5220150,5256456,5259193,5250519,
2013,Euro,x1000,U,VI: Veiligheid en Justitie,32,Rechtspleging en rechtsbijstand,1522621,1522621,1493457,1532601,1544180,
2013,Euro,x1000,U,VI: Veiligheid en Justitie,33,Veiligheid en criminaliteitsbestrijding,768902,768902,760776,758819,775116,
2013,Euro,x1000,U,VI: Veiligheid en Justitie,34,Sanctietoepassing,2242335,2242335,2337586,2451552,2536821,
2013,Euro,x1000,U,VI: Veiligheid en Justitie,35,Jeugd,804892,804892,816591,842069,840364,
2013,Euro,x1000,U,VI: Veiligheid en Justitie,36,Contraterrorisme en Nationaal Veiligheidsbeleid,205242,205242,202301,202800,210768,
2013,Euro,x1000,U,VI: Veiligheid en Justitie,37,Vreemdelingen,0,733200,751425,767400,751429,
2013,Euro,x1000,U,VI: Veiligheid en Justitie,91,Apparaatsuitgaven kerndepartement,357813,436911,463483,482474,470745,
2013,Euro,x1000,U,VI: Veiligheid en Justitie,92,Nominaal en onvoorzien,71917,73814,23625,2248,0,
2013,Euro,x1000,U,VI: Veiligheid en Justitie,93,Geheim,3057,3057,3057,3057,3317,
2013,Euro,x1000,U,VI: Veiligheid en Justitie,-,TOTAAL,11196929,12011124,12108757,12302213,12383259,
2013,Euro,x1000,U,VII: Binnenlandse Zaken en Koninkrijksrelaties,61,Openbaar bestuur en democratie,25102,25102,33452,33089,30373,
2013,Euro,x1000,U,VII: Binnenlandse Zaken en Koninkrijksrelaties,62,Algemene Inlichtingen- en Veiligheidsdienst,199621,199621,203421,195016,195142,
2013,Euro,x1000,U,VII: Binnenlandse Zaken en Koninkrijksrelaties,63,Woningmarkt,2832443,0,0,0,0,
2013,Euro,x1000,U,VII: Binnenlandse Zaken en Koninkrijksrelaties,64,Woonomgeving en bouw,32639,0,0,0,0,
2013,Euro,x1000,U,VII: Binnenlandse Zaken en Koninkrijksrelaties,65,Integratie en maatschappelijke samenhang,172387,0,0,0,0,
2013,Euro,x1000,U,VII: Binnenlandse Zaken en Koninkrijksrelaties,66,Dienstverlenende en innovatieve overheid,125848,125848,101394,125618,125526,
2013,Euro,x1000,U,VII: Binnenlandse Zaken en Koninkrijksrelaties,67,Arbeidszaken overheid,43177,43177,44177,42039,40146,
2013,Euro,x1000,U,VII: Binnenlandse Zaken en Koninkrijksrelaties,68,Kwaliteit Rijksdienst,29380,0,0,0,0,
2013,Euro,x1000,U,VII: Binnenlandse Zaken en Koninkrijksrelaties,69,Uitvoering Rijkshuisvesting,59207,0,0,0,0,
2013,Euro,x1000,U,VII: Binnenlandse Zaken en Koninkrijksrelaties,70,Vreemdelingen,733200,0,0,0,0,
2013,Euro,x1000,U,VII: Binnenlandse Zaken en Koninkrijksrelaties,71,Centraal Apparaat,311023,225309,263588,282802,272083,
2013,Euro,x1000,U,VII: Binnenlandse Zaken en Koninkrijksrelaties,72,Algemeen,4420,4420,3478,3420,2870,
2013,Euro,x1000,U,VII: Binnenlandse Zaken en Koninkrijksrelaties,73,Nominaal en onvoorzien,11823,10551,7435,0,0,
2013,Euro,x1000,U,VII: Binnenlandse Zaken en Koninkrijksrelaties,74,VUT-fonds,210000,210000,180000,140000,140000,
2013,Euro,x1000,U,VII: Binnenlandse Zaken en Koninkrijksrelaties,-,TOTAAL,4790270,844028,836945,821984,806140,
2013,Euro,x1000,U,VIII: Onderwijs: Cultuur en Wetenschap,1,Primair onderwijs,9727312,9727312,9714924,10147247,10166848,
2013,Euro,x1000,U,VIII: Onderwijs: Cultuur en Wetenschap,3,Voortgezet onderwijs,7074820,7074820,7170627,7436387,7436116,
2013,Euro,x1000,U,VIII: Onderwijs: Cultuur en Wetenschap,4,Beroepsonderwijs en volwasseneneducatie,3500665,3500665,3487686,3516538,3496330,
2013,Euro,x1000,U,VIII: Onderwijs: Cultuur en Wetenschap,6,Hoger beroepsonderwijs,2464254,2603548,2576917,2610782,2610870,
2013,Euro,x1000,U,VIII: Onderwijs: Cultuur en Wetenschap,7,Wetenschappelijk onderwijs,3894582,4018288,4006277,4064378,4065742,
2013,Euro,x1000,U,VIII: Onderwijs: Cultuur en Wetenschap,8,Internationaal onderwijsbeleid,16969,16969,17048,17048,15704,
2013,Euro,x1000,U,VIII: Onderwijs: Cultuur en Wetenschap,9,Arbeidsmarkt en personeelsbeleid,422534,437534,384755,359060,343509,
2013,Euro,x1000,U,VIII: Onderwijs: Cultuur en Wetenschap,11,Studiefinanciering,4039626,4039626,4063513,4135272,4150351,
2013,Euro,x1000,U,VIII: Onderwijs: Cultuur en Wetenschap,12,Tegemoetkoming studiekosten,115298,115298,112114,107114,105925,
2013,Euro,x1000,U,VIII: Onderwijs: Cultuur en Wetenschap,13,Lesgelden,7000,7000,6987,6987,7005,
2013,Euro,x1000,U,VIII: Onderwijs: Cultuur en Wetenschap,14,Cultuur,789155,789155,749803,714935,704732,
2013,Euro,x1000,U,VIII: Onderwijs: Cultuur en Wetenschap,15,Media,876224,876224,879247,892936,892936,
2013,Euro,x1000,U,VIII: Onderwijs: Cultuur en Wetenschap,16,Onderzoek en wetenschappen,885520,885520,887577,892065,891076,
2013,Euro,x1000,U,VIII: Onderwijs: Cultuur en Wetenschap,25,Emancipatie,15494,15494,15934,13435,13408,
2013,Euro,x1000,U,VIII: Onderwijs: Cultuur en Wetenschap,91,Nominaal en onvoorzien,-818,-818,200708,0,0,
2013,Euro,x1000,U,VIII: Onderwijs: Cultuur en Wetenschap,95,Apparaatskosten,245973,245973,250577,262531,260103,
2013,Euro,x1000,U,VIII: Onderwijs: Cultuur en Wetenschap,-,TOTAAL,34074608,34352608,34524694,35176715,35160655,
2013,Euro,x1000,U,X: Defensie,1,Opdracht Inzet,213150,213150,240429,202829,177246,
2013,Euro,x1000,U,X: Defensie,2,Taakuitvoering Zeestrijdkrachten,714076,714076,722227,711277,711618,
2013,Euro,x1000,U,X: Defensie,3,Taakuitvoering Landstrijdkrachten,1135839,1135839,1168544,1157060,1155056,
2013,Euro,x1000,U,X: Defensie,4,Taakuitvoering Luchtstrijdkrachten,663949,663949,664670,653266,651319,
2013,Euro,x1000,U,X: Defensie,5,Taakuitvoering Koninklijke Marechaussee,317618,317618,333626,331185,328658,
2013,Euro,x1000,U,X: Defensie,6,Investeringen Krijgsmacht,1173362,1173362,1026331,1003935,1019656,
2013,Euro,x1000,U,X: Defensie,7,Ondersteuning krijgsmacht door Defensie Materieel Org,862466,862466,865403,858662,853972,
2013,Euro,x1000,U,X: Defensie,8,Ondersteuning krijgsmacht door Cdo Dienstencentra,939434,939434,1012933,1038671,1040029,
2013,Euro,x1000,U,X: Defensie,9,Algemeen,95502,95502,101835,103379,100566,
2013,Euro,x1000,U,X: Defensie,10,Centraal apparaat,1592910,1592910,1627371,1644684,1658703,
2013,Euro,x1000,U,X: Defensie,11,Geheime uitgaven,5264,5264,5264,5264,5264,
2013,Euro,x1000,U,X: Defensie,12,Nominaal en onvoorzien,63401,63401,19847,0,0,
2013,Euro,x1000,U,X: Defensie,-,TOTAAL,7776971,7776971,7788480,7710212,7702087,
2013,Euro,x1000,U,XII: Infrastructuur en Milieu,11,Waterkwantiteit,40946,40946,45470,44275,41021,
2013,Euro,x1000,U,XII: Infrastructuur en Milieu,12,Waterkwaliteit,100756,100756,104541,77960,78565,
2013,Euro,x1000,U,XII: Infrastructuur en Milieu,13,Ruimtelijke Ontwikkeling,147634,147634,137548,114689,112483,
2013,Euro,x1000,U,XII: Infrastructuur en Milieu,14,Wegen en verkeersveiligheid,40405,40405,40397,33714,32729,
2013,Euro,x1000,U,XII: Infrastructuur en Milieu,15,Openbaar vervoer,8316,8316,8844,10184,8200,
2013,Euro,x1000,U,XII: Infrastructuur en Milieu,16,Spoor,38049,38049,38347,60824,60350,
2013,Euro,x1000,U,XII: Infrastructuur en Milieu,17,Luchtvaart,23341,23341,23889,24581,21796,
2013,Euro,x1000,U,XII: Infrastructuur en Milieu,18,Scheepvaart,6464,6464,6890,7010,5361,
2013,Euro,x1000,U,XII: Infrastructuur en Milieu,19,Klimaat,92943,92943,98771,90387,86983,
2013,Euro,x1000,U,XII: Infrastructuur en Milieu,20,Lucht en geluid,78823,78823,77943,87879,90946,
2013,Euro,x1000,U,XII: Infrastructuur en Milieu,21,Duurzaamheid,44601,44601,40275,12736,11596,
2013,Euro,x1000,U,XII: Infrastructuur en Milieu,22,Externe veiligheid en risico's,17233,17233,16375,35632,29451,
2013,Euro,x1000,U,XII: Infrastructuur en Milieu,23,Meteorologie: seismologie en aardobservatie,46310,46310,41973,42778,43001,
2013,Euro,x1000,U,XII: Infrastructuur en Milieu,24,Handhaving en toezicht,136654,136654,135317,130205,130230,
2013,Euro,x1000,U,XII: Infrastructuur en Milieu,25,Bijdrage BDU,1795605,1870605,2038751,2046013,2046018,
2013,Euro,x1000,U,XII: Infrastructuur en Milieu,26,Bijdrage investeringsfondsen,6761720,6761720,6754509,6693241,6696616,
2013,Euro,x1000,U,XII: Infrastructuur en Milieu,97,Algemeen departement,23429,23429,23804,26941,25740,
2013,Euro,x1000,U,XII: Infrastructuur en Milieu,98,Apparaatsuitgaven Kerndepartement,350087,350087,359304,341210,336238,
2013,Euro,x1000,U,XII: Infrastructuur en Milieu,99,Nominaal en onvoorzien,157181,157181,14195,0,0,
2013,Euro,x1000,U,XII: Infrastructuur en Milieu,-,TOTAAL,9910497,9985497,10007143,9880259,9857324,
2013,Euro,x1000,U,XIII: Economische Zaken,11,Goed functionerende economie en markten,219931,220068,217611,219088,216199,
2013,Euro,x1000,U,XIII: Economische Zaken,12,Een sterk innovatievermogen,795764,795764,818101,889987,775292,
2013,Euro,x1000,U,XIII: Economische Zaken,13,Een excellent ondernemingsklimaat,366134,379101,346591,471554,436722,
2013,Euro,x1000,U,XIII: Economische Zaken,14,Een doelmatige en duurzame energievoorziening,1312815,1330815,1307273,1259942,1251808,
